InstanceType,vCPUs,MemoryGiB,AcceleratorName,AcceleratorCount,GpuInfo,Region,AvailabilityZone,Price,SpotPrice
n2d-highcpu-64,64.0,64.0,,,,us-east1,us-east1-b,1.99603,0.33235
n2d-highcpu-8,8.0,8.0,,,,europe-west4,europe-west4-a,0.27469,0.04101
n2d-highcpu-8,8.0,8.0,,,,us-east1,us-east1-b,0.2495,0.04154
n2d-highcpu-80,80.0,80.0,,,,europe-west4,europe-west4-a,2.74688,0.41008
n2d-highcpu-80,80.0,80.0,,,,us-east1,us-east1-b,2.49504,0.41544
n2d-highcpu-96,96.0,96.0,,,,europe-west4,europe-west4-a,3.29626,0.4921
n2d-highcpu-96,96.0,96.0,,,,us-east1,us-east1-b,2.99405,0.49853
n2d-highmem-16,16.0,128.0,,,,europe-west4,europe-west4-a,1.00387,0.14989
n2d-highmem-16,16.0,128.0,,,,us-east1,us-east1-b,0.91184,0.15174
n2d-highmem-2,2.0,16.0,,,,europe-west4,europe-west4-a,0.12548,0.01874
n2d-highmem-2,2.0,16.0,,,,us-east1,us-east1-b,0.11398,0.01897
n2d-highmem-32,32.0,256.0,,,,europe-west4,europe-west4-a,2.00774,0.29978
n2d-highmem-32,32.0,256.0,,,,us-east1,us-east1-b,1.82368,0.30349
n2d-highmem-4,4.0,32.0,,,,europe-west4,europe-west4-a,0.25097,0.03747
n2d-highmem-4,4.0,32.0,,,,us-east1,us-east1-b,0.22796,0.03794
n2d-highmem-48,48.0,384.0,,,,europe-west4,europe-west4-a,3.01162,0.44966
n2d-highmem-48,48.0,384.0,,,,us-east1,us-east1-b,2.73552,0.45523
n2d-highmem-64,64.0,512.0,,,,europe-west4,europe-west4-a,4.01549,0.59955
n2d-highmem-64,64.0,512.0,,,,us-east1,us-east1-b,3.64736,0.60698
n2d-highmem-8,8.0,64.0,,,,europe-west4,europe-west4-a,0.50194,0.07494
n2d-highmem-8,8.0,64.0,,,,us-east1,us-east1-b,0.45592,0.07587
n2d-highmem-80,80.0,640.0,,,,europe-west4,europe-west4-a,5.01936,0.74944
n2d-highmem-80,80.0,640.0,,,,us-east1,us-east1-b,4.5592,0.75872
n2d-highmem-96,96.0,768.0,,,,europe-west4,europe-west4-a,6.02323,0.89933
n2d-highmem-96,96.0,768.0,,,,us-east1,us-east1-b,5.47104,0.91046
n2d-standard-128,128.0,512.0,,,,europe-west4,europe-west4-a,5.95328,0.88883
n2d-standard-128,128.0,512.0,,,,us-east1,us-east1-b,5.40749,0.9001
n2d-standard-16,16.0,64.0,,,,europe-west4,europe-west4-a,0.74416,0.1111
n2d-standard-16,16.0,64.0,,,,us-east1,us-east1-b,0.67594,0.11251
n2d-standard-2,2.0,8.0,,,,europe-west4,europe-west4-a,0.09302,0.01389
n2d-standard-2,2.0,8.0,,,,us-east1,us-east1-b,0.08449,0.01406
n2d-standard-224,224.0,896.0,,,,europe-west4,europe-west4-a,10.41824,1.55546
n2d-standard-224,224.0,896.0,,,,us-east1,us-east1-b,9.4631,1.57517
n2d-standard-32,32.0,128.0,,,,europe-west4,europe-west4-a,1.48832,0.22221
n2d-standard-32,32.0,128.0,,,,us-east1,us-east1-b,1.35187,0.22502
n2d-standard-4,4.0,16.0,,,,europe-west4,europe-west4-a,0.18604,0.02778
n2d-standard-4,4.0,16.0,,,,us-east1,us-east1-b,0.16898,0.02813
n2d-standard-48,48.0,192.0,,,,europe-west4,europe-west4-a,2.23248,0.33331
n2d-standard-48,48.0,192.0,,,,us-east1,us-east1-b,2.02781,0.33754
n2d-standard-64,64.0,256.0,,,,europe-west4,europe-west4-a,2.97664,0.44442
n2d-standard-64,64.0,256.0,,,,us-east1,us-east1-b,2.70374,0.45005
n2d-standard-8,8.0,32.0,,,,europe-west4,europe-west4-a,0.37208,0.05555
n2d-standard-8,8.0,32.0,,,,us-east1,us-east1-b,0.33797,0.05626
n2d-standard-80,80.0,320.0,,,,europe-west4,europe-west4-a,3.7208,0.55552
n2d-standard-80,80.0,320.0,,,,us-east1,us-east1-b,3.37968,0.56256
n2d-standard-96,96.0,384.0,,,,europe-west4,europe-west4-a,4.46496,0.66662
n2d-standard-96,96.0,384.0,,,,us-east1,us-east1-b,4.05562,0.67507
t2a-standard-1,1.0,4.0,,,,europe-west4,europe-west4-a,0.04044,0.01271
t2a-standard-16,16.0,64.0,,,,europe-west4,europe-west4-a,0.64711,0.20338
t2a-standard-2,2.0,8.0,,,,europe-west4,europe-west4-a,0.08089,0.02542
t2a-standard-32,32.0,128.0,,,,europe-west4,europe-west4-a,1.29421,0.40675
t2a-standard-4,4.0,16.0,,,,europe-west4,europe-west4-a,0.16178,0.05084
t2a-standard-48,48.0,192.0,,,,europe-west4,europe-west4-a,1.94132,0.61013
t2a-standard-8,8.0,32.0,,,,europe-west4,europe-west4-a,0.32355,0.10169
t2d-standard-1,1.0,4.0,,,,europe-west4,europe-west4-a,0.04651,0.01224
t2d-standard-1,1.0,4.0,,,,us-east1,us-east1-b,0.04225,0.00923
t2d-standard-16,16.0,64.0,,,,europe-west4,europe-west4-a,0.74416,0.19587
t2d-standard-16,16.0,64.0,,,,us-east1,us-east1-b,0.67594,0.14774
t2d-standard-2,2.0,8.0,,,,europe-west4,europe-west4-a,0.09302,0.02448
t2d-standard-2,2.0,8.0,,,,us-east1,us-east1-b,0.08449,0.01847
t2d-standard-32,32.0,128.0,,,,europe-west4,europe-west4-a,1.48832,0.39174
t2d-standard-32,32.0,128.0,,,,us-east1,us-east1-b,1.35187,0.29549
t2d-standard-4,4.0,16.0,,,,europe-west4,europe-west4-a,0.18604,0.04897
t2d-standard-4,4.0,16.0,,,,us-east1,us-east1-b,0.16898,0.03694
t2d-standard-48,48.0,192.0,,,,europe-west4,europe-west4-a,2.23248,0.58762
t2d-standard-48,48.0,192.0,,,,us-east1,us-east1-b,2.02781,0.44323
t2d-standard-60,60.0,240.0,,,,europe-west4,europe-west4-a,2.7906,0.73452
t2d-standard-60,60.0,240.0,,,,us-east1,us-east1-b,2.53476,0.55404
t2d-standard-8,8.0,32.0,,,,europe-west4,europe-west4-a,0.37208,0.09794
t2d-standard-8,8.0,32.0,,,,us-east1,us-east1-b,0.33797,0.07387
,,,A100,1.0,A100,europe-west4,europe-west4-a,2.93391,0.88017
,,,A100,1.0,A100,us-east1,us-east1-b,2.93391,1.1618
,,,A100,2.0,A100,europe-west4,europe-west4-a,5.86782,1.76034
,,,A100,2.0,A100,us-east1,us-east1-b,5.86782,2.3236
,,,A100,4.0,A100,europe-west4,europe-west4-a,11.73563,3.52069
,,,A100,4.0,A100,us-east1,us-east1-b,11.73563,4.6472
,,,A100,8.0,A100,europe-west4,europe-west4-a,23.47126,7.04138
,,,A100,8.0,A100,us-east1,us-east1-b,23.47126,9.2944
,,,A100,16.0,A100,europe-west4,europe-west4-a,46.94253,14.08276
,,,A100,16.0,A100,us-east1,us-east1-b,46.94253,18.5888
,,,A100-80GB,1.0,A100-80GB,europe-west4,europe-west4-a,4.32521,1.37138
,,,A100-80GB,2.0,A100-80GB,europe-west4,europe-west4-a,8.65042,2.74275
,,,A100-80GB,4.0,A100-80GB,europe-west4,europe-west4-a,17.30084,5.4855
,,,A100-80GB,8.0,A100-80GB,europe-west4,europe-west4-a,34.60167,10.97101
,,,L4,1.0,L4,europe-west4,europe-west4-a,0.58863,0.185
,,,L4,1.0,L4,us-east1,us-east1-b,0.56004,0.16801
,,,L4,2.0,L4,europe-west4,europe-west4-a,1.17726,0.37
,,,L4,2.0,L4,us-east1,us-east1-b,1.12008,0.33602
,,,L4,4.0,L4,europe-west4,europe-west4-a,2.35452,0.73999
,,,L4,4.0,L4,us-east1,us-east1-b,2.24016,0.67205
,,,L4,8.0,L4,europe-west4,europe-west4-a,4.70904,1.47998
,,,L4,8.0,L4,us-east1,us-east1-b,4.48032,1.3441
,,,P100,1.0,P100,europe-west4,europe-west4-a,1.6,0.64
,,,P100,1.0,P100,us-east1,us-east1-b,1.46,0.584
,,,P100,2.0,P100,europe-west4,europe-west4-a,3.2,1.28
,,,P100,2.0,P100,us-east1,us-east1-b,2.92,1.168
,,,P100,4.0,P100,europe-west4,europe-west4-a,6.4,2.56
,,,P100,4.0,P100,us-east1,us-east1-b,5.84,2.336
,,,T4,1.0,T4,europe-west4,europe-west4-a,0.35,0.1395
,,,T4,2.0,T4,europe-west4,europe-west4-a,0.7,0.279
,,,T4,4.0,T4,europe-west4,europe-west4-a,1.4,0.558
,,,V100,1.0,V100,europe-west4,europe-west4-a,2.55,1.02
,,,V100,2.0,V100,europe-west4,europe-west4-a,5.1,2.04
,,,V100,4.0,V100,europe-west4,europe-west4-a,10.2,4.08
,,,V100,8.0,V100,europe-west4,europe-west4-a,20.4,8.16
,,,tpu-v2-8,1.0,tpu-v2-8,europe-west4,europe-west4-a,4.95,1.485
,,,tpu-v2-32,1.0,tpu-v2-32,europe-west4,europe-west4-a,24.0,7.2
,,,tpu-v2-128,1.0,tpu-v2-128,europe-west4,europe-west4-a,96.0,28.8
,,,tpu-v2-256,1.0,tpu-v2-256,europe-west4,europe-west4-a,192.0,57.6
,,,tpu-v2-512,1.0,tpu-v2-512,europe-west4,europe-west4-a,384.0,115.2
,,,tpu-v3-8,1.0,tpu-v3-8,europe-west4,europe-west4-a,8.8,2.64
,,,tpu-v3-32,1.0,tpu-v3-32,europe-west4,europe-west4-a,32.0,9.6
,,,tpu-v3-32,1.0,tpu-v3-32,us-east1,us-east1-d,32.0,9.6
,,,tpu-v3-64,1.0,tpu-v3-64,europe-west4,europe-west4-a,64.0,19.2
,,,tpu-v3-64,1.0,tpu-v3-64,us-east1,us-east1-d,64.0,19.2
,,,tpu-v3-128,1.0,tpu-v3-128,europe-west4,europe-west4-a,128.0,38.4
,,,tpu-v3-128,1.0,tpu-v3-128,us-east1,us-east1-d,128.0,38.4
,,,tpu-v3-256,1.0,tpu-v3-256,europe-west4,europe-west4-a,256.0,76.8
,,,tpu-v3-256,1.0,tpu-v3-256,us-east1,us-east1-d,256.0,76.8
,,,tpu-v3-512,1.0,tpu-v3-512,europe-west4,europe-west4-a,512.0,153.6
,,,tpu-v3-512,1.0,tpu-v3-512,us-east1,us-east1-d,512.0,153.6
,,,tpu-v3-1024,1.0,tpu-v3-1024,europe-west4,europe-west4-a,1024.0,307.2
,,,tpu-v3-1024,1.0,tpu-v3-1024,us-east1,us-east1-d,1024.0,307.2
,,,tpu-v3-2048,1.0,tpu-v3-2048,europe-west4,europe-west4-a,2048.0,614.4
,,,tpu-v3-2048,1.0,tpu-v3-2048,us-east1,us-east1-d,2048.0,614.4
n1-highmem-8,8.0,52.0,,,,us-central2,us-central2-b,0.47321,0.09962
