InstanceType,vCPUs,MemoryGiB,AcceleratorName,AcceleratorCount,GpuInfo,Region,AvailabilityZone,Price,SpotPrice
c2-standard-16,16.0,64.0,,,,us-east5,us-east5-a,0.83523,0.08218
c2-standard-16,16.0,64.0,,,,us-east5,us-east5-b,0.83523,0.08218
c2-standard-16,16.0,64.0,,,,us-east5,us-east5-c,0.83523,0.08218
c2-standard-16,16.0,64.0,,,,us-west1,us-west1-a,0.83523,0.1865
c2-standard-16,16.0,64.0,,,,us-west1,us-west1-b,0.83523,0.1865
c2-standard-16,16.0,64.0,,,,us-west1,us-west1-c,0.83523,0.1865
c2-standard-16,16.0,64.0,,,,us-west2,us-west2-a,1.00323,0.26598
c2-standard-16,16.0,64.0,,,,us-west2,us-west2-b,1.00323,0.26598
c2-standard-16,16.0,64.0,,,,us-west2,us-west2-c,1.00323,0.26598
c2-standard-16,16.0,64.0,,,,us-west3,us-west3-a,1.00323,0.30416
c2-standard-16,16.0,64.0,,,,us-west3,us-west3-b,1.00323,0.30416
c2-standard-16,16.0,64.0,,,,us-west3,us-west3-c,1.00323,0.30416
c2-standard-16,16.0,64.0,,,,us-west4,us-west4-a,0.94058,0.26909
c2-standard-16,16.0,64.0,,,,us-west4,us-west4-b,0.94058,0.26909
c2-standard-16,16.0,64.0,,,,us-west4,us-west4-c,0.94058,0.26909
c2-standard-30,30.0,120.0,,,,us-central1,us-central1-a,1.56606,0.34968
c2-standard-30,30.0,120.0,,,,us-central1,us-central1-b,1.56606,0.34968
c2-standard-30,30.0,120.0,,,,us-central1,us-central1-c,1.56606,0.34968
c2-standard-30,30.0,120.0,,,,us-central1,us-central1-f,1.56606,0.34968
c2-standard-30,30.0,120.0,,,,us-east1,us-east1-b,1.56606,0.34968
c2-standard-30,30.0,120.0,,,,us-east1,us-east1-c,1.56606,0.34968
c2-standard-30,30.0,120.0,,,,us-east1,us-east1-d,1.56606,0.34968
c2-standard-30,30.0,120.0,,,,us-east4,us-east4-a,1.76358,0.62568
c2-standard-30,30.0,120.0,,,,us-east4,us-east4-b,1.76358,0.62568
c2-standard-30,30.0,120.0,,,,us-east4,us-east4-c,1.76358,0.62568
c2-standard-30,30.0,120.0,,,,us-east5,us-east5-a,1.56606,0.15408
c2-standard-30,30.0,120.0,,,,us-east5,us-east5-b,1.56606,0.15408
c2-standard-30,30.0,120.0,,,,us-east5,us-east5-c,1.56606,0.15408
c2-standard-30,30.0,120.0,,,,us-west1,us-west1-a,1.56606,0.34968
c2-standard-30,30.0,120.0,,,,us-west1,us-west1-b,1.56606,0.34968
c2-standard-30,30.0,120.0,,,,us-west1,us-west1-c,1.56606,0.34968
c2-standard-30,30.0,120.0,,,,us-west2,us-west2-a,1.88106,0.49872
c2-standard-30,30.0,120.0,,,,us-west2,us-west2-b,1.88106,0.49872
c2-standard-30,30.0,120.0,,,,us-west2,us-west2-c,1.88106,0.49872
c2-standard-30,30.0,120.0,,,,us-west3,us-west3-a,1.88106,0.5703
c2-standard-30,30.0,120.0,,,,us-west3,us-west3-b,1.88106,0.5703
c2-standard-30,30.0,120.0,,,,us-west3,us-west3-c,1.88106,0.5703
c2-standard-30,30.0,120.0,,,,us-west4,us-west4-a,1.76358,0.50454
c2-standard-30,30.0,120.0,,,,us-west4,us-west4-b,1.76358,0.50454
c2-standard-30,30.0,120.0,,,,us-west4,us-west4-c,1.76358,0.50454
c2-standard-4,4.0,16.0,,,,us-central1,us-central1-a,0.20881,0.04662
c2-standard-4,4.0,16.0,,,,us-central1,us-central1-b,0.20881,0.04662
c2-standard-4,4.0,16.0,,,,us-central1,us-central1-c,0.20881,0.04662
c2-standard-4,4.0,16.0,,,,us-central1,us-central1-f,0.20881,0.04662
c2-standard-4,4.0,16.0,,,,us-east1,us-east1-b,0.20881,0.04662
c2-standard-4,4.0,16.0,,,,us-east1,us-east1-c,0.20881,0.04662
c2-standard-4,4.0,16.0,,,,us-east1,us-east1-d,0.20881,0.04662
c2-standard-4,4.0,16.0,,,,us-east4,us-east4-a,0.23514,0.08342
c2-standard-4,4.0,16.0,,,,us-east4,us-east4-b,0.23514,0.08342
c2-standard-4,4.0,16.0,,,,us-east4,us-east4-c,0.23514,0.08342
c2-standard-4,4.0,16.0,,,,us-east5,us-east5-a,0.20881,0.02054
c2-standard-4,4.0,16.0,,,,us-east5,us-east5-b,0.20881,0.02054
c2-standard-4,4.0,16.0,,,,us-east5,us-east5-c,0.20881,0.02054
c2-standard-4,4.0,16.0,,,,us-west1,us-west1-a,0.20881,0.04662
c2-standard-4,4.0,16.0,,,,us-west1,us-west1-b,0.20881,0.04662
c2-standard-4,4.0,16.0,,,,us-west1,us-west1-c,0.20881,0.04662
c2-standard-4,4.0,16.0,,,,us-west2,us-west2-a,0.25081,0.0665
c2-standard-4,4.0,16.0,,,,us-west2,us-west2-b,0.25081,0.0665
