InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,Price,Region,GpuInfo,SpotPrice
s1v16m128,,,16,128,0.65,KOREA_WEST-1-SWN-FIN-B001,,
s1v16m192,,,16,192,0.71,KOREA_WEST-1-SWN-FIN-B001,,
s1v16m256,,,16,256,0.77,KOREA_WEST-1-SWN-FIN-B001,,
h1v24m48,,,24,48,0.62,KOREA_WEST-1-SWN-FIN-B001,,
h1v24m96,,,24,96,0.67,KOREA_WEST-1-SWN-FIN-B001,,
h1v24m192,,,24,192,0.76,KOREA_WEST-1-SWN-FIN-B001,,
h1v24m288,,,24,288,0.85,KOREA_WEST-1-SWN-FIN-B001,,
h1v32m64,,,32,64,0.83,KOREA_WEST-1-SWN-FIN-B001,,
h1v32m128,,,32,128,0.89,KOREA_WEST-1-SWN-FIN-B001,,
h1v32m256,,,32,256,1.01,KOREA_WEST-1-SWN-FIN-B001,,
h1v32m384,,,32,384,1.13,KOREA_WEST-1-SWN-FIN-B001,,
h1v48m96,,,48,96,1.02,KOREA_WEST-1-SWN-FIN-B001,,
h1v48m192,,,48,192,1.10,KOREA_WEST-1-SWN-FIN-B001,,
h1v48m384,,,48,384,1.24,KOREA_WEST-1-SWN-FIN-B001,,
h1v48m576,,,48,576,1.39,KOREA_WEST-1-SWN-FIN-B001,,
h1v64m128,,,64,128,1.36,KOREA_WEST-1-SWN-FIN-B001,,
h1v64m256,,,64,256,1.46,KOREA_WEST-1-SWN-FIN-B001,,
h1v64m512,,,64,512,1.66,KOREA_WEST-1-SWN-FIN-B001,,
h1v64m768,,,64,768,1.81,KOREA_WEST-1-SWN-FIN-B001,,
h1v72m144,,,72,144,1.51,KOREA_WEST-1-SWN-FIN-B001,,
h1v72m288,,,72,288,1.64,KOREA_WEST-1-SWN-FIN-B001,,
h1v72m576,,,72,576,1.90,KOREA_WEST-1-SWN-FIN-B001,,
h1v72m864,,,72,864,2.11,KOREA_WEST-1-SWN-FIN-B001,,
h1v96m192,,,96,192,1.68,KOREA_WEST-1-SWN-FIN-B001,,
h1v96m384,,,96,384,1.80,KOREA_WEST-1-SWN-FIN-B001,,
h1v96m768,,,96,768,1.99,KOREA_WEST-1-SWN-FIN-B001,,
h1v96m1152,,,96,1152,2.16,KOREA_WEST-1-SWN-FIN-B001,,
g1v8v1,V100,1,8,64,2.27,KOREA_WEST-1-SWN-FIN-B001,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 32510}}], 'TotalGpuMemoryInMiB': 32510}",
g1v16v2,V100,2,16,128,3.78,KOREA_WEST-1-SWN-FIN-B001,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 32510}}], 'TotalGpuMemoryInMiB': 32510}",
g1v32v4,V100,4,32,256,6.30,KOREA_WEST-1-SWN-FIN-B001,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 32510}}], 'TotalGpuMemoryInMiB': 32510}",
g1v64v8,V100,8,64,512,10.49,KOREA_WEST-1-SWN-FIN-B001,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 32510}}], 'TotalGpuMemoryInMiB': 32510}",
s1v1m2,,,1,2,0.05,KOREA-EAST-1-CCN-FIN-B001,,
s1v2m4,,,2,4,0.10,KOREA-EAST-1-CCN-FIN-B001,,
s1v2m8,,,2,8,0.11,KOREA-EAST-1-CCN-FIN-B001,,
s1v2m16,,,2,16,0.11,KOREA-EAST-1-CCN-FIN-B001,,
s1v2m24,,,2,24,0.12,KOREA-EAST-1-CCN-FIN-B001,,
s1v2m32,,,2,32,0.13,KOREA-EAST-1-CCN-FIN-B001,,
s1v4m8,,,4,8,0.20,KOREA-EAST-1-CCN-FIN-B001,,
s1v4m16,,,4,16,0.21,KOREA-EAST-1-CCN-FIN-B001,,
s1v4m32,,,4,32,0.23,KOREA-EAST-1-CCN-FIN-B001,,
s1v4m48,,,4,48,0.24,KOREA-EAST-1-CCN-FIN-B001,,
s1v4m64,,,4,64,0.26,KOREA-EAST-1-CCN-FIN-B001,,
s1v6m12,,,6,12,0.31,KOREA-EAST-1-CCN-FIN-B001,,
s1v6m24,,,6,24,0.32,KOREA-EAST-1-CCN-FIN-B001,,
s1v6m48,,,6,48,0.34,KOREA-EAST-1-CCN-FIN-B001,,
s1v6m72,,,6,72,0.36,KOREA-EAST-1-CCN-FIN-B001,,
s1v6m96,,,6,96,0.38,KOREA-EAST-1-CCN-FIN-B001,,
s1v8m16,,,8,16,0.41,KOREA-EAST-1-CCN-FIN-B001,,
s1v8m32,,,8,32,0.42,KOREA-EAST-1-CCN-FIN-B001,,
s1v8m64,,,8,64,0.45,KOREA-EAST-1-CCN-FIN-B001,,
s1v8m96,,,8,96,0.48,KOREA-EAST-1-CCN-FIN-B001,,
s1v8m128,,,8,128,0.51,KOREA-EAST-1-CCN-FIN-B001,,
s1v10m20,,,10,20,0.45,KOREA-EAST-1-CCN-FIN-B001,,
s1v10m40,,,10,40,0.47,KOREA-EAST-1-CCN-FIN-B001,,
s1v10m80,,,10,80,0.50,KOREA-EAST-1-CCN-FIN-B001,,
s1v10m120,,,10,120,0.54,KOREA-EAST-1-CCN-FIN-B001,,
s1v10m160,,,10,160,0.58,KOREA-EAST-1-CCN-FIN-B001,,
s1v12m24,,,12,24,0.48,KOREA-EAST-1-CCN-FIN-B001,,
s1v12m48,,,12,48,0.51,KOREA-EAST-1-CCN-FIN-B001,,
s1v12m96,,,12,96,0.55,KOREA-EAST-1-CCN-FIN-B001,,
s1v12m144,,,12,144,0.60,KOREA-EAST-1-CCN-FIN-B001,,
s1v12m192,,,12,192,0.64,KOREA-EAST-1-CCN-FIN-B001,,
s1v14m28,,,14,28,0.52,KOREA-EAST-1-CCN-FIN-B001,,
s1v14m56,,,14,56,0.55,KOREA-EAST-1-CCN-FIN-B001,,
s1v14m112,,,14,112,0.60,KOREA-EAST-1-CCN-FIN-B001,,
s1v14m168,,,14,168,0.66,KOREA-EAST-1-CCN-FIN-B001,,
s1v14m224,,,14,224,0.71,KOREA-EAST-1-CCN-FIN-B001,,
s1v16m32,,,16,32,0.56,KOREA-EAST-1-CCN-FIN-B001,,
s1v16m64,,,16,64,0.59,KOREA-EAST-1-CCN-FIN-B001,,
s1v16m128,,,16,128,0.65,KOREA-EAST-1-CCN-FIN-B001,,
s1v16m192,,,16,192,0.71,KOREA-EAST-1-CCN-FIN-B001,,
s1v16m256,,,16,256,0.77,KOREA-EAST-1-CCN-FIN-B001,,
h1v24m48,,,24,48,0.62,KOREA-EAST-1-CCN-FIN-B001,,
h1v24m96,,,24,96,0.67,KOREA-EAST-1-CCN-FIN-B001,,
h1v24m192,,,24,192,0.76,KOREA-EAST-1-CCN-FIN-B001,,
h1v24m288,,,24,288,0.85,KOREA-EAST-1-CCN-FIN-B001,,
h1v32m64,,,32,64,0.83,KOREA-EAST-1-CCN-FIN-B001,,
h1v32m128,,,32,128,0.89,KOREA-EAST-1-CCN-FIN-B001,,
h1v32m256,,,32,256,1.01,KOREA-EAST-1-CCN-FIN-B001,,
h1v32m384,,,32,384,1.13,KOREA-EAST-1-CCN-FIN-B001,,
h1v48m96,,,48,96,1.02,KOREA-EAST-1-CCN-FIN-B001,,
h1v48m192,,,48,192,1.10,KOREA-EAST-1-CCN-FIN-B001,,
h1v48m384,,,48,384,1.24,KOREA-EAST-1-CCN-FIN-B001,,
h1v48m576,,,48,576,1.39,KOREA-EAST-1-CCN-FIN-B001,,
h1v64m128,,,64,128,1.36,KOREA-EAST-1-CCN-FIN-B001,,
h1v64m256,,,64,256,1.46,KOREA-EAST-1-CCN-FIN-B001,,
h1v64m512,,,64,512,1.66,KOREA-EAST-1-CCN-FIN-B001,,
h1v64m768,,,64,768,1.81,KOREA-EAST-1-CCN-FIN-B001,,
h1v72m144,,,72,144,1.51,KOREA-EAST-1-CCN-FIN-B001,,
h1v72m288,,,72,288,1.64,KOREA-EAST-1-CCN-FIN-B001,,
h1v72m576,,,72,576,1.90,KOREA-EAST-1-CCN-FIN-B001,,
h1v72m864,,,72,864,2.11,KOREA-EAST-1-CCN-FIN-B001,,
h1v96m192,,,96,192,1.68,KOREA-EAST-1-CCN-FIN-B001,,
h1v96m384,,,96,384,1.80,KOREA-EAST-1-CCN-FIN-B001,,
h1v96m768,,,96,768,1.99,KOREA-EAST-1-CCN-FIN-B001,,
h1v96m1152,,,96,1152,2.16,KOREA-EAST-1-CCN-FIN-B001,,
