InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,Price,Region,GpuInfo,SpotPrice
paperspace_A4000x2,A4000,2.0,16.0,90,1.6,newyork-usa-1,"{'Gpus': [{'Name': 'A4000', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 92160}}], 'TotalGpuMemoryInMiB': 92160}",
paperspace_A6000,A6000,1.0,8.0,45,1.93,newyork-usa-1,"{'Gpus': [{'Name': 'A6000', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 46080}}], 'TotalGpuMemoryInMiB': 46080}",
paperspace_V100_32G,V100_32G,1.0,8.0,30,2.34,newyork-usa-1,"{'Gpus': [{'Name': 'V100_32G', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 30720}}], 'TotalGpuMemoryInMiB': 30720}",
crusoe_L40Sx10,L40S,10.0,80.0,1470,14.5,culpeper-usa-1,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': 10.0, 'MemoryInfo': {'SizeInMiB': 1505280}}], 'TotalGpuMemoryInMiB': 1505280}",
crusoe_L40Sx10,L40S,10.0,80.0,1470,14.5,houston-usa-2,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': 10.0, 'MemoryInfo': {'SizeInMiB': 1505280}}], 'TotalGpuMemoryInMiB': 1505280}",
crusoe_L40S,L40S,1.0,8.0,147,1.45,culpeper-usa-1,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 150528}}], 'TotalGpuMemoryInMiB': 150528}",
crusoe_L40S,L40S,1.0,8.0,147,1.45,houston-usa-2,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 150528}}], 'TotalGpuMemoryInMiB': 150528}",
datacrunch_RTX6000Adax8,RTX6000Ada,8.0,80.0,480,8.48,helsinki-finland-1,"{'Gpus': [{'Name': 'RTX6000Ada', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 491520}}], 'TotalGpuMemoryInMiB': 491520}",
datacrunch_A6000x8,A6000,8.0,80.0,480,8.64,helsinki-finland-1,"{'Gpus': [{'Name': 'A6000', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 491520}}], 'TotalGpuMemoryInMiB': 491520}",
datacrunch_V100x4,V100,4.0,20.0,90,1.56,helsinki-finland-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 92160}}], 'TotalGpuMemoryInMiB': 92160}",
massedcompute_A6000x4,A6000,4.0,30.0,192,2.28,kansascity-usa-1,"{'Gpus': [{'Name': 'A6000', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 196608}}], 'TotalGpuMemoryInMiB': 196608}",
vultr_A40,A40,1.0,24.0,120,1.86,losangeles-usa-1,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 122880}}], 'TotalGpuMemoryInMiB': 122880}",
vultr_A16x4,A16,4.0,24.0,256,2.05,tokyo-japan-2,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 262144}}], 'TotalGpuMemoryInMiB': 262144}",
vultr_A16x4,A16,4.0,24.0,256,2.05,singapore-singapore-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 262144}}], 'TotalGpuMemoryInMiB': 262144}",
vultr_A16x4,A16,4.0,24.0,256,2.05,london-uk-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 262144}}], 'TotalGpuMemoryInMiB': 262144}",
vultr_A16x4,A16,4.0,24.0,256,2.05,bangalore-india-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 262144}}], 'TotalGpuMemoryInMiB': 262144}",
vultr_A16x4,A16,4.0,24.0,256,2.05,sanjose-usa-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 262144}}], 'TotalGpuMemoryInMiB': 262144}",
vultr_A16x4,A16,4.0,24.0,256,2.05,chicago-usa-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 262144}}], 'TotalGpuMemoryInMiB': 262144}",
vultr_A16x4,A16,4.0,24.0,256,2.05,newark-usa-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 262144}}], 'TotalGpuMemoryInMiB': 262144}",
vultr_A16x4,A16,4.0,24.0,256,2.05,frankfurt-germany-6,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 262144}}], 'TotalGpuMemoryInMiB': 262144}",
crusoe_L40Sx2,L40S,2.0,16.0,294,2.9,culpeper-usa-1,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 301056}}], 'TotalGpuMemoryInMiB': 301056}",
crusoe_L40Sx2,L40S,2.0,16.0,294,2.9,houston-usa-2,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 301056}}], 'TotalGpuMemoryInMiB': 301056}",
scaleway_L40Sx2,L40S,2.0,16.0,192,3.15,paris-france-1,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 196608}}], 'TotalGpuMemoryInMiB': 196608}",
scaleway_L40Sx2,L40S,2.0,16.0,192,3.15,warsaw-poland-1,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 196608}}], 'TotalGpuMemoryInMiB': 196608}",
massedcompute_A6000,A6000,1.0,6.0,48,0.57,kansascity-usa-5,"{'Gpus': [{'Name': 'A6000', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 49152}",
massedcompute_A6000,A6000,1.0,6.0,48,0.57,kansascity-usa-1,"{'Gpus': [{'Name': 'A6000', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 49152}",
scaleway_L40Sx4,L40S,4.0,32.0,384,6.23,paris-france-1,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 393216}}], 'TotalGpuMemoryInMiB': 393216}",
scaleway_L40Sx4,L40S,4.0,32.0,384,6.23,warsaw-poland-1,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 393216}}], 'TotalGpuMemoryInMiB': 393216}",
scaleway_L40Sx8,L40S,8.0,64.0,768,12.39,warsaw-poland-1,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 786432}}], 'TotalGpuMemoryInMiB': 786432}",
scaleway_L40Sx8,L40S,8.0,64.0,768,12.39,paris-france-1,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 786432}}], 'TotalGpuMemoryInMiB': 786432}",
vultr_A16x16,A16,16.0,96.0,960,9.19,bangalore-india-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 16.0, 'MemoryInfo': {'SizeInMiB': 983040}}], 'TotalGpuMemoryInMiB': 983040}",
vultr_A16x16,A16,16.0,96.0,960,9.19,singapore-singapore-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 16.0, 'MemoryInfo': {'SizeInMiB': 983040}}], 'TotalGpuMemoryInMiB': 983040}",
vultr_A16x16,A16,16.0,96.0,960,9.19,tokyo-japan-2,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 16.0, 'MemoryInfo': {'SizeInMiB': 983040}}], 'TotalGpuMemoryInMiB': 983040}",
vultr_A16x16,A16,16.0,96.0,960,9.19,frankfurt-germany-6,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 16.0, 'MemoryInfo': {'SizeInMiB': 983040}}], 'TotalGpuMemoryInMiB': 983040}",
massedcompute_A6000_plus,A6000,1.0,12.0,64,0.57,desmoines-usa-1,"{'Gpus': [{'Name': 'A6000', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 65536}}], 'TotalGpuMemoryInMiB': 65536}",
massedcompute_A6000_plus,A6000,1.0,12.0,64,0.57,kansascity-usa-1,"{'Gpus': [{'Name': 'A6000', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 65536}}], 'TotalGpuMemoryInMiB': 65536}",
massedcompute_A6000_plusx2,A6000,2.0,30.0,128,1.14,kansascity-usa-1,"{'Gpus': [{'Name': 'A6000', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 131072}}], 'TotalGpuMemoryInMiB': 131072}",
paperspace_A100,A100,1.0,8.0,90,3.19,newyork-usa-1,"{'Gpus': [{'Name': 'A100', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 92160}}], 'TotalGpuMemoryInMiB': 92160}",
paperspace_V100_32Gx4,V100_32G,4.0,32.0,120,9.36,newyork-usa-1,"{'Gpus': [{'Name': 'V100_32G', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 122880}}], 'TotalGpuMemoryInMiB': 122880}",
datacrunch_V100x2,V100,2.0,10.0,45,0.78,helsinki-finland-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 46080}}], 'TotalGpuMemoryInMiB': 46080}",
paperspace_V100_32Gx2,V100_32G,2.0,16.0,60,4.68,newyork-usa-1,"{'Gpus': [{'Name': 'V100_32G', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 61440}}], 'TotalGpuMemoryInMiB': 61440}",
massedcompute_A6000_plusx4,A6000,4.0,54.0,256,2.28,kansascity-usa-1,"{'Gpus': [{'Name': 'A6000', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 262144}}], 'TotalGpuMemoryInMiB': 262144}",
vultr_A100_80G,A100_80G,1.0,12.0,120,2.6,sanjose-usa-1,"{'Gpus': [{'Name': 'A100_80G', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 122880}}], 'TotalGpuMemoryInMiB': 122880}",
vultr_A16x2,A16,2.0,12.0,128,1.02,tokyo-japan-2,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 131072}}], 'TotalGpuMemoryInMiB': 131072}",
vultr_A16x2,A16,2.0,12.0,128,1.02,sanjose-usa-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 131072}}], 'TotalGpuMemoryInMiB': 131072}",
vultr_A16x2,A16,2.0,12.0,128,1.02,bangalore-india-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 131072}}], 'TotalGpuMemoryInMiB': 131072}",
vultr_A16x2,A16,2.0,12.0,128,1.02,singapore-singapore-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 131072}}], 'TotalGpuMemoryInMiB': 131072}",
vultr_A16x2,A16,2.0,12.0,128,1.02,chicago-usa-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 131072}}], 'TotalGpuMemoryInMiB': 131072}",
vultr_A16x2,A16,2.0,12.0,128,1.02,london-uk-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 131072}}], 'TotalGpuMemoryInMiB': 131072}",
vultr_A16x2,A16,2.0,12.0,128,1.02,newark-usa-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 131072}}], 'TotalGpuMemoryInMiB': 131072}",
vultr_A16x2,A16,2.0,12.0,128,1.02,frankfurt-germany-6,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 131072}}], 'TotalGpuMemoryInMiB': 131072}",
datacrunch_V100x8,V100,8.0,48.0,180,3.12,helsinki-finland-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 184320}}], 'TotalGpuMemoryInMiB': 184320}",
lambdalabs_A6000,A6000,1.0,14.0,100,0.8,dallas-usa-2,"{'Gpus': [{'Name': 'A6000', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 102400}}], 'TotalGpuMemoryInMiB': 102400}",
vultr_A16x8,A16,8.0,48.0,496,4.09,sanjose-usa-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 507904}}], 'TotalGpuMemoryInMiB': 507904}",
vultr_A16x8,A16,8.0,48.0,496,4.09,singapore-singapore-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 507904}}], 'TotalGpuMemoryInMiB': 507904}",
vultr_A16x8,A16,8.0,48.0,496,4.09,bangalore-india-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 507904}}], 'TotalGpuMemoryInMiB': 507904}",
vultr_A16x8,A16,8.0,48.0,496,4.09,london-uk-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 507904}}], 'TotalGpuMemoryInMiB': 507904}",
vultr_A16x8,A16,8.0,48.0,496,4.09,chicago-usa-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 507904}}], 'TotalGpuMemoryInMiB': 507904}",
vultr_A16x8,A16,8.0,48.0,496,4.09,newark-usa-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 507904}}], 'TotalGpuMemoryInMiB': 507904}",
vultr_A16x8,A16,8.0,48.0,496,4.09,tokyo-japan-2,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 507904}}], 'TotalGpuMemoryInMiB': 507904}",
vultr_A16x8,A16,8.0,48.0,496,4.09,frankfurt-germany-6,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 507904}}], 'TotalGpuMemoryInMiB': 507904}",
datacrunch_V100,V100,1.0,6.0,23,0.39,helsinki-finland-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 23552}}], 'TotalGpuMemoryInMiB': 23552}",
datacrunch_A6000,A6000,1.0,10.0,60,1.08,helsinki-finland-2,"{'Gpus': [{'Name': 'A6000', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 61440}}], 'TotalGpuMemoryInMiB': 61440}",
datacrunch_A6000,A6000,1.0,10.0,60,1.08,helsinki-finland-1,"{'Gpus': [{'Name': 'A6000', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 61440}}], 'TotalGpuMemoryInMiB': 61440}",
lambdalabs_A100x8,A100,8.0,124.0,1800,10.32,osaka-japan-1,"{'Gpus': [{'Name': 'A100', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 1843200}}], 'TotalGpuMemoryInMiB': 1843200}",
lambdalabs_A100x8,A100,8.0,124.0,1800,10.32,dulles-usa-1,"{'Gpus': [{'Name': 'A100', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 1843200}}], 'TotalGpuMemoryInMiB': 1843200}",
lambdalabs_A100x8,A100,8.0,124.0,1800,10.32,tokyo-japan-1,"{'Gpus': [{'Name': 'A100', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 1843200}}], 'TotalGpuMemoryInMiB': 1843200}",
lambdalabs_A100x8,A100,8.0,124.0,1800,10.32,phoenix-usa-2,"{'Gpus': [{'Name': 'A100', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 1843200}}], 'TotalGpuMemoryInMiB': 1843200}",
lambdalabs_A100x8,A100,8.0,124.0,1800,10.32,frankfurt-germany-7,"{'Gpus': [{'Name': 'A100', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 1843200}}], 'TotalGpuMemoryInMiB': 1843200}",
lambdalabs_A10,A10,1.0,30.0,200,0.75,dulles-usa-1,"{'Gpus': [{'Name': 'A10', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 204800}}], 'TotalGpuMemoryInMiB': 204800}",
lambdalabs_A10,A10,1.0,30.0,200,0.75,sanjose-usa-2,"{'Gpus': [{'Name': 'A10', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 204800}}], 'TotalGpuMemoryInMiB': 204800}",
vultr_A16,A16,1.0,6.0,64,0.51,tokyo-japan-2,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 65536}}], 'TotalGpuMemoryInMiB': 65536}",
vultr_A16,A16,1.0,6.0,64,0.51,bangalore-india-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 65536}}], 'TotalGpuMemoryInMiB': 65536}",
vultr_A16,A16,1.0,6.0,64,0.51,chicago-usa-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 65536}}], 'TotalGpuMemoryInMiB': 65536}",
vultr_A16,A16,1.0,6.0,64,0.51,sanjose-usa-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 65536}}], 'TotalGpuMemoryInMiB': 65536}",
vultr_A16,A16,1.0,6.0,64,0.51,london-uk-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 65536}}], 'TotalGpuMemoryInMiB': 65536}",
vultr_A16,A16,1.0,6.0,64,0.51,singapore-singapore-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 65536}}], 'TotalGpuMemoryInMiB': 65536}",
vultr_A16,A16,1.0,6.0,64,0.51,frankfurt-germany-6,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 65536}}], 'TotalGpuMemoryInMiB': 65536}",
vultr_A16,A16,1.0,6.0,64,0.51,newark-usa-1,"{'Gpus': [{'Name': 'A16', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 65536}}], 'TotalGpuMemoryInMiB': 65536}",
scaleway_L4x2,L4,2.0,16.0,96,1.72,paris-france-5,"{'Gpus': [{'Name': 'L4', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 98304}}], 'TotalGpuMemoryInMiB': 98304}",
scaleway_L4x2,L4,2.0,16.0,96,1.72,warsaw-poland-1,"{'Gpus': [{'Name': 'L4', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 98304}}], 'TotalGpuMemoryInMiB': 98304}",
scaleway_L4x2,L4,2.0,16.0,96,1.72,paris-france-1,"{'Gpus': [{'Name': 'L4', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 98304}}], 'TotalGpuMemoryInMiB': 98304}",
scaleway_L4x4,L4,4.0,32.0,192,3.37,paris-france-5,"{'Gpus': [{'Name': 'L4', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 196608}}], 'TotalGpuMemoryInMiB': 196608}",
scaleway_L4x4,L4,4.0,32.0,192,3.37,paris-france-1,"{'Gpus': [{'Name': 'L4', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 196608}}], 'TotalGpuMemoryInMiB': 196608}",
scaleway_L4x4,L4,4.0,32.0,192,3.37,warsaw-poland-1,"{'Gpus': [{'Name': 'L4', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 196608}}], 'TotalGpuMemoryInMiB': 196608}",
scaleway_L4x8,L4,8.0,64.0,384,6.67,paris-france-5,"{'Gpus': [{'Name': 'L4', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 393216}}], 'TotalGpuMemoryInMiB': 393216}",
scaleway_L4x8,L4,8.0,64.0,384,6.67,paris-france-1,"{'Gpus': [{'Name': 'L4', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 393216}}], 'TotalGpuMemoryInMiB': 393216}",
scaleway_L4x8,L4,8.0,64.0,384,6.67,warsaw-poland-1,"{'Gpus': [{'Name': 'L4', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 393216}}], 'TotalGpuMemoryInMiB': 393216}",
paperspace_A6000x2,A6000,2.0,16.0,90,3.86,newyork-usa-1,"{'Gpus': [{'Name': 'A6000', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 92160}}], 'TotalGpuMemoryInMiB': 92160}",
paperspace_A5000,A5000,1.0,8.0,45,1.42,newyork-usa-1,"{'Gpus': [{'Name': 'A5000', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 46080}}], 'TotalGpuMemoryInMiB': 46080}",
paperspace_A6000x4,A6000,4.0,32.0,180,7.72,newyork-usa-1,"{'Gpus': [{'Name': 'A6000', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 184320}}], 'TotalGpuMemoryInMiB': 184320}",
paperspace_V100,V100,1.0,8.0,30,2.34,newyork-usa-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 30720}}], 'TotalGpuMemoryInMiB': 30720}",
paperspace_A5000x2,A5000,2.0,16.0,90,2.84,newyork-usa-1,"{'Gpus': [{'Name': 'A5000', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 92160}}], 'TotalGpuMemoryInMiB': 92160}",
lambdalabs_V100x8,V100,8.0,92.0,448,4.4,dallas-usa-2,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 458752}}], 'TotalGpuMemoryInMiB': 458752}",
hyperstack_H100,H100,1.0,28.0,180,1.9,montreal-canada-2,"{'Gpus': [{'Name': 'H100', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 184320}}], 'TotalGpuMemoryInMiB': 184320}",
paperspace_A100_sxm4_80G,A100_80G,1.0,8.0,90,3.28,newyork-usa-1,"{'Gpus': [{'Name': 'A100_80G', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 92160}}], 'TotalGpuMemoryInMiB': 92160}",
paperspace_A4000x4,A4000,4.0,32.0,180,3.2,newyork-usa-1,"{'Gpus': [{'Name': 'A4000', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 184320}}], 'TotalGpuMemoryInMiB': 184320}",
paperspace_A4000,A4000,1.0,8.0,45,0.8,newyork-usa-1,"{'Gpus': [{'Name': 'A4000', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 46080}}], 'TotalGpuMemoryInMiB': 46080}",
datacrunch_A100_sxm4_80Gx2,A100_80G,2.0,44.0,240,3.64,helsinki-finland-1,"{'Gpus': [{'Name': 'A100_80G', 'Manufacturer': 'NVIDIA', 'Count': 2.0, 'MemoryInfo': {'SizeInMiB': 245760}}], 'TotalGpuMemoryInMiB': 245760}",
cudo_A6000x8,A6000,8.0,48.0,192,4.68,stockholm-sweden-2,"{'Gpus': [{'Name': 'A6000', 'Manufacturer': 'NVIDIA', 'Count': 8.0, 'MemoryInfo': {'SizeInMiB': 196608}}], 'TotalGpuMemoryInMiB': 196608}",
datacrunch_H100_sxm5,H100,1.0,30.0,120,2.26,helsinki-finland-2,"{'Gpus': [{'Name': 'H100', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 122880}}], 'TotalGpuMemoryInMiB': 122880}",
datacrunch_H100_sxm5,H100,1.0,30.0,120,2.26,helsinki-finland-1,"{'Gpus': [{'Name': 'H100', 'Manufacturer': 'NVIDIA', 'Count': 1.0, 'MemoryInfo': {'SizeInMiB': 122880}}], 'TotalGpuMemoryInMiB': 122880}",
datacrunch_A100_sxm4_80Gx4,A100_80G,4.0,88.0,480,7.28,helsinki-finland-1,"{'Gpus': [{'Name': 'A100_80G', 'Manufacturer': 'NVIDIA', 'Count': 4.0, 'MemoryInfo': {'SizeInMiB': 491520}}], 'TotalGpuMemoryInMiB': 491520}",
